Movie Title,Review
The Room,"I watched The Room because of the hype surrounding it since The Disaster Artist was released. I was told going in that it was a terrible movie, but I should still watch it. While some people found how bad the movie is funny, I did not. I felt like I wasted my time watching this movie. I still would have never watched it if the Disaster Artist hadn't been nominated for an Oscar. I am told that if you watch this in the right atmosphere and with the right people, it can be quite an enjoyable watch. This was not the case for me. I am happy to say I watched it, I can understand what people are talking about now, but I wish they would talk about other movies."
The Room,"Ten-plus years since its release, it's safe to say that ""The Room"", conceived, written, directed, and produced by lead actor Tommy Wiseau, has become a phenomenon. Making less in its initial release than your average paralegal rakes in on one paycheck--*after* taxes--The Room has become the Rocky Horror Picture Show of its generation, with midnight screenings and various rituals enacted by its fans. Numerous online critics, including the Nostalgia Critic, CinemaSins, and Obscurus Lupa, have had a merry time taking the movie apart--oh, sorry, *TEARING THE MOVIE APART, LISA!!!!* And yes, the movie is one of the movies that is truly so bad it's good. The script, and Wiseau's delivery of his lines, are guaranteed to make you smile for all the wrong reasons, so it qualifies as a guilty pleasure, too. And after seeing all the online hatchet jobs, I decided, ""Hey, it's on YouTube, and for free--why not enjoy it again?"" Unfortunately, by this time, the joke had worn off. Barely fifteen minutes into the movie, I was bored out of my mind. Camp comedy doesn't have a long shelf life in general, and when you outgrow it, you're left with the appalling mess that is The Room.The problem, obviously, is Tommy Wiseau, wholly and entirely. The Room is his story--his baby, if you will. It flows completely out of his understanding of American culture and the human condition--and it fails because Wiseau's understanding of American culture and the human condition is utterly and completely superficial.He knows, for example, that Americans in general love football, but he doesn't understand *why* we do, or that we put football aside when we have more pressing concerns (like a wedding). He knows that banks handle money, but he doesn't understand that an investment banker (which is what I'm presuming Johnny is, because I doubt very much he's a teller at your corner Citibank) is primarily in the business of *making* money, not just saving it. Johnny shouldn't be talking about how he saved the bank money; he should be talking about private placements and hedge funds. And so on and so on.Wiseau shows a similar ignorance of human character and relationships. The oft-mocked breast cancer line is actually an opportunity for Wiseau to explore the concept of ""like parent, like child""--if Lisa is manipulative and willing to tell outrageous lies to get what she wants, where's the most logical place for her to learn such behavior? This would also make Lisa's lack of reaction to the line more understandable. But Wiseau apparently doesn't have any grasp of the relationships between parents and their children; for all that he makes use of their relationship, Claudette and Lisa might as well be neighbors, co-workers, or perfect strangers rather than mother and daughter.The result is a script that makes no sense whatsoever, because Wiseau started by ignoring the first rule of writing, ""Write what you know"", and proceeded to blow off the second rule, ""If you don't know it, do your research."" Compounding the problem is Wiseau's complete lack of understanding of script structure; like a bad Off-Off-Broadway play, subplots come out of nowhere with absolutely no setup (for example, the Chris-R scene) or start and are dropped without any development (for example, the breast cancer line).Much has been made of the performances in The Room, but I will be blunt: if you could reach back in time and take great film actors to do the roles when they were the right ages to do so--say, a 1930s Laurence Olivier as Tommy, a 1970s Meryl Streep for Lisa, a 1960s Dustin Hoffman for Mark, etc.--they still wouldn't be able to do much with this script. The complete lack of depth means that none of the actors can give more than a surface performance, although a few--Robyn Paris and Carolyn Minnott, mostly--manage to at least make their characters somewhat interesting.Still, it's a good laugh, right? And yes, it is--the first two or three times you see it. Afterwards, the joke doesn't have the same impact. What made you laugh hysterically the first time you saw the movie only makes you grin now, and what made you grin only makes you roll your eyes.And eventually, the elephant in the room (no pun intended) makes itself known. This is about Tommy Wiseau. That's why the script gives Johnny absolutely no flaws: he's funny (so Wiseau thinks), generous (ditto), brave (not even armed drug dealers scare him!), philosophical, is everybody's friend, and everybody's ""favorite customer"". Wiseau, we realize, cannot afford to consciously give Johnny any warts to his character because that would undermine his own fragile self-esteem. And the amusement we feel at the joke of The Room turns into an uncomfortable feeling in the pit of our stomach, and a vague sense of guilt that we were laughing at this person in the first place."
The Room,"Contains SpoilersThe Location - The film is set in San Fransico, as we are reminded several times throughout the film, with good reason. San Fransico represents the city that gave birth to free love - and this is subtly juxtaposed with the theme of the film, that love is not free. Johnny's apartment has a spiral staircase indicating that the path to meaningful congress isn't straight forward, as evidenced by Lisa's liaison on the stairs. The many scenes on the roof top actually represent reaching a higher level of understanding. The transcendental if you will.The football - the football represents Lisa, a woman who is prepared to be passed from man to man, and indeed those that are not prepared for her suffer a literal downfall. It is symbolism and beautiful metaphor.The dress - this is Johnny's subconscious awareness of Lisa's true reality expressed in Jungian terms. He is bestowing on her the role of the Scarlet Woman.The rose - When Johnny places the rose on the bed next to Lisa he is saying "" I am replacing one prick in this bed with several pricks"" How true he is!The white car - this is in fact Johnny's white steed. Symbolism for him being the good guy.The repeated scene - don't believe all you read. The lovemaking scene is repeated, not for budgetary reasons or the actress' dislike of Tommy; rather it indicates that the lovemaking has become boring and literally repetitious.The Tuxedos - these symbolise Johnny's identity loss and awareness of mass consciousness.The Psychologist - forsaking the R.D Laing school of thought, he is unable to identify the existential angst of the other characters and after his symbolic downfall plays no further part in their lives.Chris R - this is in fact a scathing critique of the American Health Care system. Denny is obviously using him to get extra supplies of the Ritalin he so badly requires.The alcohol - the Scarlet Woman Lisa tempts Johnny away from the path of virtue by intoxicating him with the noxious substances of two cultures - whiskey and vodka, representing the intoxicating combination of their pairing.The names - Johnny, the 'everyman', a name used in countless films in the 40's and 50's. His everyman status is reinforced by the florists failure to recognise him until he removes that which alters his perception of the world. His sunglasses. Lisa represents 'everywoman'. Notice how the other characters have lovers called Betty and Elizabeth. Claudette - literally 'Claw Debt' - a woman obsessed by her own and others financial situation.Genetic determinism - Lisa was born out of a loveless relationship and is therefore doomed to repeat such behaviour. Her mother's breast cancer represents the transmission of this through suckling.The spoons - one is reminded of Heideggers contemplation of the representation of boots in art. The spoons are there for aesthetic rather than utility purposes. This shows that one does not always get 'one's just desserts' ( Get your coat, you're fired - Ed)"
The Room,"So it is almost a year now since the premiere of ""The Room"". Possibly one of the boldest independent movies of the week, it lived up to the rumors. A French Canadian friend of mine named Michael first told me and my brother of this masterpiece. At first I was scared when I was told it was a movie about a man who could barely speak English and was struggling to keep his girlfriend, but there was so much more. There were roses....spoons....and Denny. Tommy Wiseau, possibly the greatest independent,new,director/writer/producer named Tommy to come from Europe in the past year...bar none. Some people have compared him to Tennesse Williams, and I couldn't agree more...his acting is probably the closest I've seen to him since Philip Haldiman. The symbolic usage of spoons in this movie makes me love it even more. The cutaways to the fabulous bridge brings a horrifying yet satisfying theme to this already quirky yet serious yet pornographic movie. I cannot wait to see what movie Tommy decides to do next, personally I don't think he can top this one....but maybe a sequel is in order to this great trilogy or saga of movies to ""The Room""...possibly Denny spin-offs. Actors Awesome, Actresses = Worst I've seen in my entire life. Good Work Tommy...we need more filmmakers like you producing your own movies. The Room = 4 spoons out of 4"
The Room,"I have to believe I'm not the only person who was prompted to see ""The Room"" in preparation for James Franco's well-received ""The Disaster Artist,"" the story of the cult classic's creation.Called the worst movie ever made by many, what I think people mean is that ""The Room"" is one of the most entertaining bad movies ever made. It's certainly not the worst; just try watching a movie like, say, ""ThanksKilling"" for an example of a movie so bad that it's unwatchable. No, ""The Room"" belongs to the same category as something like ""Battlefield Earth,"" films so earnestly made yet so poorly executed that they become more entertaining than they would have been had the filmmakers been able to make a legitimately good movie.One can't really provide a description of ""The Room"" that will come anywhere close to approximating the experience of watching it. Tommy Wiseau, the film's legendary and strange creator, plays Johnny, who's been dating Lisa for something like six or seven years and who he refers to throughout the entire movie as ""my future wife."" The problem is that Lisa hates Tommy and doesn't want to marry him, despite bonking him repeatedly. It never seems to occur to Lisa that she could just tell Johnny she doesn't love him anymore, so she instead complains to everyone who will listen to her how bored she is by him and even makes up stories about him getting drunk and beating her. No one seems especially bothered by this prospect, perhaps because Lisa is such an unpleasant person that we don't understand why Johnny wants her in the first place. O.k. maybe it's not so far fetched, since Johnny isn't the sharpest knife in the drawer, and his prospects for female companionship that he doesn't have to pay for are probably limited. He clearly is drawn to Lisa's formidable intelligence, because he thinks her suggestion that they invite a bunch of friends to a birthday party she plans to throw for him (despite hating him) is ""a great idea,"" which I guess is if the alternative idea is to invite a bunch of random strangers. And Johnny isn't alone; at said birthday party, she suggest that they should all eat some cake, and the party goers act like that's an idea no one's ever had at a birthday party before.Complicating matters is Johnny's best friend Mark, who gives a brilliant discourse on gender politics in which he categorizes all women as stupid or evil. Given the women in this movie, he may be on to something. Lisa has the hots for Mark, and they pick the least comfortable spot in the apartment (the bend of a spiral staircase) on which to consummate their passion (though I'm not sure if anything was actually consummated since Mark appears to be humping Lisa's knees). Mark seems like a bit of dim bulb himself, since every time thereafter that Lisa initiates sex his first question is ""What are you doing?""The most mysterious character in the movie is Denny, an orphaned kid who lives God knows where but who pops in all. the. time. and who we're told thinks of Johnny as a father figure, though, given the fact that the first scene with Denny finds him wanting to watch Johnny and Lisa have sex, he might have wanted to shop around a bit more. Denny is always carrying either a basketball or a football and acts like he's twelve despite the fact that the actor playing him is about twenty-five. Once in a while, some combination of guys will actually play ball with him, which involves standing about three feet from each other and gently tossing the ball around like it's an explosive device. After some ball tossing on the roof of Johnny's apartment building, and then some more ball tossing in a cramped alley, I started to wonder whether or not San Francisco had any parks these guys could go to, and then later in the film when they actually go to a park, I wondered why they didn't go to one sooner.My favorite character is Lisa's mom, who walks into every situation and expresses disbelief that she's surrounded by dipsh*ts, a sentiment I shared. Nothing phases this woman, not breast cancer, not drug dealers, not random people using her daughter's apartment for a booty call. Whatever's going on, she's just so over it.And another supporting character is Johnny's psychologist friend, who looks like the bald Nazi from ""Raiders of the Lost Ark"" and lurks in the background, lit by the camera man like a serial killer.Every scene in ""The Room"" feels like the intro to porn sex, no matter what combination of people are present. There are actually a couple of soft core scenes, both featuring Johnny and Lisa, though it actually only counts as one scene since the second one uses the EXACT SAME FOOTAGE as the first. Needless to say, they're not very erotic unless you find weirdly veiny men of an indeterminate age erotic, or are turned on by the sight of rose petals mashed into a woman's back like giant ticks.I don't know why ""The Room"" is called ""The Room."" There is a room in the movie, in which almost all of the action that doesn't occur on the roof takes place. The set decorator clearly thought that Johnny and Lisa are the kind of people who decorate their apartment with giant candles and bowls of fruit, which comes in handy when Denny needs to eat an apple as a way of managing the sexual frustration that occurs when Johnny and Lisa aren't up for a menage a trois.Maybe he should have played some football in the alley instead. Hah- hah! Hah-hah!Grade: F (for not having even a minimum understanding of the art of narrative filmmaking)Grade: A+ (for entertainment value)"
The Room,"by mindselfThere are a lot of horrendous things in this world. Some of it we can tolerate and some of it is demeaning. But what if it's something we can enjoy and have fun with? What if it's the film The Room?The film stars Tommy Wiseau, who also directed, written, and is the producer of, and it's about Wiseau character, Johnny, struggle and realization that he's caught up in a love triangle – and that's basically it. Really though, that's basically it. The film has a cult following as being the worst film ever made and you know what? They're right. Not only is it poorly directed, written and produce, it's also poorly thought out. That's the enjoying factor of it though. Like people say, no one goes out and make bad films purposely and I don't think Wiseau was intended to do so but this film is created like film 101.First off, there's far too many sex scenes. The first four minutes into the film, you get a long and unflattering sex scene that's also very fanciful and amateurish. It makes Showtime channel's softcore porn look first-class. There's about four sex scenes that bares an unattractive woman and an unusual male rear end. Not tantalizing at all. Also during each sex scene there's horrible R&B music that seem to come out of the era of the 90s. This was made in 2003.The actors seem to do a decent job – no not really, they're horrible too. There are no major stars just the usual up and coming actors and actress trying to make a buck. I mean, I can't act but I know when someone is trying, they seem like they're reading their lines instead of acting it out. I guess that's the joy of it though. Each scene is open when someone enters the room and ends when someone leaves the room. The dialogue comes as being very cliché and awful. Here are excerpts from the film:Conversation between Johnny (Wiseau) and his best friend Mark (Sestero):Mark: How was work today? Johnny: Oh pretty good. We got a new client at the bank. We make a lot of money. Mark: What client? Johnny: I can not tell you, its confidential. Mark: Oh come on. Why not? Johnny: No I can't. Anyway, how is your sex life?Here's another between Johnny and his 'future wife' Lisa (Danielle):Lisa: Did you get your promotion? Johnny: Nah. Lisa: You didn't get it, did you.As you can tell some of the the dialogue is also condescending and cringeworthy. Again, that's the enjoyment of the film. It takes itself too seriously that it's so funny. There's countless unintentional humor in this film. Whether that be the character of the awkward Denny, who I have no idea why he's in the film, to the numerous times of playing catch with a football (you'll see) everything is design as if he wanted to make the worst film of all time. I don't know if he intended to do so, but if it was, then the film would lose it's magic. It's great because it's bad, very bad. I would love to go into great detail but I really want you to watch it. I recommend the film just because it needs to be watch once in your life. You'll probably regret it, but I'm sure you'll have a couple of chuckles.I had this thesis that this film is a huge metaphor. Lisa is ""The Room"" and Johnny is the ""audience"". Go in with that thought and it might blow your mind, literally.SPOON!!!!! (you'll know what I mean when you watch it)"
The Room,San Francisco banker Johnny is engaged to Lisa. She is bored with him. Her mother has much advice. Lisa starts an affair with Johnny's best friend Mark. Neighbor kid Denny keeps making passes at her. He has a run-in with a thug. There is Lisa's friend Michelle and her boyfriend Mike. They all have subplots which are barely followable.I hoped for a comically bad movie. This fulfills the need for being bad but it's hard to laugh when the movie is flailing away like this. The plot is chaotic and disjointed. The writing is awful. There are story threads that go everywhere and nowhere. The dialog is clunky accentuated by the amateurish acting. The worst is Tommy Wiseau's outrageous bad over-acting. He shocks me into laughing. Most everything else leaves me scratching my head.
Top of the Lake,"Season One Review: I've been looking at the reviews of the first season of this series, and I feel most of the negative ones are from people who simply wanted a very different show. There are inexplicable comparisons with Twin Peaks and complaints about the quality of the mystery, as though this is a series in which the central mystery is the selling point.It's not a classic mystery story, but neither is it meant to be (and neither was Twin Peaks, so when people complain it's not a good mystery ""like Twin Peaks"" I am profoundly puzzled). Instead it is the exploration of a created world. The story is shambling, with odd strings that seem untethered, but so is life. Yes, you could strip out Holly Hunter's brilliant performance as a down-to-earth guru, toss out Robin's mother, toss out all sorts of things, and you could have a short, standard mystery, but why would you want to do that?Top of the Lake is a fascinating look at a brutal, beautiful world. The beauty comes from the landscape, the brutality from the men, who are remarkably awful. I can see why some people would complain about a show where almost every man is a monster, except for a couple of crazy ones and one passably nice guy. It doesn't bother me, but it's the one criticism I've read that I wouldn't argue against.The show is not about the mystery but about character. There is enough mystery and plot to keep that part involving, but this is more about Robin's inner struggles and outer determination and passion than anything else.I wish more of the reviewers here talked about the mini-series that exists instead of the one they wanted.Season Two review: I had thought Top of the Lake was a mini-series and was surprised there *was* a season two. It is less scenic and even grimmer than the first season. There is more grit and less quirk, but there is still the complexity of character and the dark view of male-female interactions (i.e. A lot of the men are jerks).It was interesting, but not so much that I'm eager for a third season."
Top of the Lake,"If I had to describe this mini-series in a few key phrases it would be: beautiful scenery, great acting and a gripping plot.While the shows synopsis suggests a straightforward detective story, it's focus gradually shifts towards it's main protagonist Robin Griffin (played wonderfully by Elisabeth Moss). As she (and we the viewers) slowly discover more about her past.The intensity ramps up with each episode and your always left wanting to find out more until it all ends in a satisfying climax.The series does suffer a bit from male-bashing. It doesn't impact the quality in any way, but don't expect to find any likable men here."
Top of the Lake,"Season 1 was actually pretty good. Could've been shorter by at least one episode. Elizabeth Moss is quite good in it. The ending was a little bit strange. The series seemed unreal at times. Too many eccentric people floating around in the New Zealand bubble. The reveal at the end was kind of predictable. I guessed right by the third episode, but I couldn't figure out how it all came together. As good as most whodunit stories, but not nearly as good as the first season of Broadchurch, if you need something to compare it to. Mostly kept alive by the actors and the scenery. 6.6/10Season 2 is definitely a step down. Maybe even a couple of steps. Mostly because of the insane over the top characters, especially Alexander *Puss*. As in season one, the male characters are flawed, weak, evil etc. as if Ms. Campion is trying to show her repulsion with the opposite sex. The only thing I really liked about the 2nd season was the interaction between Moss' character and the daughter she'd given up for adoption years ago played by Alice Englert (Campion's daughter in real life). 5.4/10All in all, a mostly average series with slightly better than average performances by the actors. 6.0/10"
Top of the Lake,"This is clearly a wonderful piece of work with very precise character development that is lacking in many current productions that have a lot more money to work with. There is a boatload of really skilled actors, a great writer/director, a story with motives slowly and carefully revealed and a beautiful location. As well it is a clever detective story. What more could you want. All the characters seem like real people in that they have all suffered or struggled in some way and are quite imperfect and have all wound in the same place. Really worth a look if you like good stories by professionals who get to tell the story the way they want."
Top of the Lake,"What a fantastic show this is so far! The acting is top notch, the atmosphere is spot on, the cinematography is breathtaking and its just really well done overall.While I watched the first 3 episodes I kept saying ""Wow, what a wonderful surprise this is!"" and ""This reminds me of Twin Peaks a bit"".I was not expecting much here, but I saw a handful of new shows had started, all of them sucked but this one is top notch. If you like shows with good acting, atmosphere and cinematography give it a try. Can't wait to get it on DVD one day! There really is nothing wrong with this show, very rare that I say that but this is the best new show since the other year when Homeland and BOSS started up.9.5/10 so far and I cannot wait to see more episodes!"
Top of the Lake,"Let's start with the good news. This quirky and idiosyncratic mini-series succeeds based on the so-called ""engagement factor"" that is, after a few hours, you become so enmeshed with the characters and their unpredictable behavior that you find yourself drawn into the production, a little at a time, and, then, like a lobster in a trap, you cannot let go until you see it to the end.The scenery is stunning and Preppers in particular looking for safe spot to survive the coming End of Days should definitely consider New Zealand as a destination of choice. The not-so-good news? Well, the aforementioned ""engagement factor"" is achieved at the expense of anything resembling a normal plot arc. In fact, this reviewer would opine that Campion and her team used that seeming weakness as a hidden strength, and basically threw the rulebook for a standard police procedural (I am thinking here Broadchurch, which is pitch-perfect and virtually lacking in flaws) out the window or, in this case, into the lake. In fact, the whole production plays more like a horror film than a mystery, with escalating, ongoing, bizarre behaviors from the lead players all leading, of course, to the Big Reveal. This comment on bizarre behaviors include, by the way, Elizabeth Moss whose character ""Robin"" is so odd and unpredictable that she teeters right on the edge of losing empathy with the audience, which, generally, is not a good thing. Always a delight to see Holly Hunter in front of the camera, one of our all-time faves, and well-reviewed in this database for her work in SAVING GRACE. Bottom line, and this is said without hesitation, Peter Mullan owns this production. It's his. You perhaps should need to email him for permission to watch it! His character is so charismatic, so wonderfully etched, that even when he is not in front of the camera, you are subliminally looking forward to his next 'on screen'. (Very old debate among cinephiles as to which ""accent"" makes for the best villains? Lately the nod has been going to the South African because it delivers bad news is a very impersonal polite, clipped, monotone. However, Mullan's performance here reminds me that I have always found Scottish street Brogue - not the Mel Gibson aristocratic stuff -- creepiest. Imagine your murderer telling you off just seconds before he actually does the deed -- AND YOU HAVE NO IDEA WHAT HE JUST SAID!? There is one scene in particular where, to make a point to a roomful of thugs who look like, on a whim, they could kill your whole family and then go out for pizza, he rummages around for a china cup that was the favorite of his long-dead mother. I won't offer a spoiler, but the scene is unforgettable)."
Top of the Lake,"This is probably one of my favorite shows and I uphold my 10 stars rating after watching the second season.
Top of the lake is a slow burner, with unique characters that are very flawed and human. If you let it, it can get under your skin and leaves you wondering about the heavy issues, that it dares to deal with.
For example, the second season's main theme is motherhood, abuse in relationship and exploitation of a marginal group of people (sex workers). I think you wouldn't expect the ending which is a quite unique twist, but I won't say more.
This show is also quite good at playing with your expectations and turning them upside down, which is the hallmark of good storytelling. The female characters are quite prominent and well written, without being obnoxious feminist champions. They feel real and very relatable. The antagonist is also very good, I was worried, that the new antihero will be only a pale shadow compared to Peter Mullan, but oh boy, was I wrong!
I can only recommend Top of the Lake, it's not your typical good guys vs bad guys show. It's about people who collide with each other, have interesting story arcs and face relatable problems under unusual circumstances. Don't listen to people who watch half an episode and come here to write a ""review""."
Top of the Lake,"JusticeThis masterly series has several notable qualities. Most striking are the cinematic (meaning the camera-centric) anchors for the storytelling. But the most commented upon by others is the exploration of motherhood, supported by accomplished actresses doing their best work.I'll comment instead on the portrayals of the symmetric lives of the male characters. Everything I have seen of Campion's work is driven by external pulls and the men do this work here. The world of the women here is sharp, effective, overflowing with energy because of the embodied world in which they live and the men embody the pulls in their worlds.We have five primary men here. The most abstract is the young man who is a reclusive gamer, living with his mother. Though he hangs with a group of sexually weak braggarts who gather to talk about their paid encounters, he is different. By the end of the series, we know he is in love with an Asian prostitute who is (we presume) forced to be a surrogate.He wants to marry her, possibly thinking she has his child; she takes her life because of some turmoil. We never learn exactly what forces have torn her, in fact we never see her at all. But this string — this boy — pulled taut is what moves everything into view. We only know of her life through him, living his life as a game. Brilliant; great talent in storytelling by omission.His doppleganger is the adopted father, superficially calm but who follows a similar path with no agency. The presented contrast between these two men (crazy vs sedate) hides Campion's intent I think to convey the common tragic destiny of being male. Dissipative.The most conventional character is the pathologist, drawn along the lines of the Shakespearean fool — the only one who is stable. He is assigned to examine the dead more or less the way we are as viewers. He alone can interact with our main character as an unhaunted being. (His complement is the predator from the previous story.)We have the main male lead, Puss, extravagantly acted but among the men we see, the most scrutable. The most visible and the least interesting. Not worth examining by design.The one that amazed me was the police chief. Though this is a fourth generation detective story, it is a detective story nonetheless. So by the end we need someone who sees, who reasons and who embodies the rules.In every other film with police, this boss role is either a blunt dummy who can't see the truth, or a kind mentor working to protect his (always his) protégé. In this story, he is the only loser to the wheel of fortune whose mechanics he also has to explain. He loses family, lover, child and most likely his job. Everyone else advances in some way."
Top of the Lake,"I really wanted to like this mini-series, having read rave reviews about it. I started watching, was instantly captivated by the breathtaking scenery, rushed to bone up on New Zealand in Wikipedia, found it is considered one of the most desirable places to live in the world, sat down again, expecting a treat, and then the series hit me square in the face.It is peopled with some of the least sympathetic, most reprehensible characters seen on TV, characters which would not feel out of place in OZ. The main theme revolves around rape, perhaps incest, but most of all, boorishness.I doubt if all New Zealanders are similar to those portrayed, but let's say they remind the viewers of the worst examples of Southern Rednecks.Even the police are portrayed not too sympathetically, manned by biased, mysogenic, mediocre personnel.As to the subplot dealing with the community of women, I must have missed something the author intended. I fail to see their connection to the main plot, none more so than their leader, who seems actually a parody of gurus everywhere.Last but not least, I had trouble making out what some of the actors were saying, whether because they were mumbling or because they are of different nationalities trying to affect a Kiwi accent I honestly don't know.To summarize, the mini-series is not awful and isn't even bad, but it is a far cry from the masterpiece some viewers hold it to be."
Top of the Lake,"Brilliant character development; each character develops along true lines; their development is not hindered or compromised by the plot line. Beautiful plot twists; the obvious happening when unexpected and bolts from the blue when all seems straight forward. As confronting as real life itself. The cinematography has faithfully reflected the essence and ambiance of this special area. In episode 1 I was critical toward the US/Aust/NZ accent and inflection of Elisabeth Moss but then accepted it as part of her (Robyn's) character. Any misgivings (ABC) of her being cast in the role should totally have been cast aside by such a gritty performance. The glassing scene in the pub is cloned reality. Magnificent scenery, great acting, intuitive story telling."
Top of the Lake,"Such a strange show, one that gives you another view of New Zealand, not the one we generally see of an idyllic land of happy folk, but the ugly, criminal side where almost no one seems as though they have any decency at all. Not a shred. What holds it together is the acting: The three major male actors are all excellent, and Elizabeth Moss is able to carry off what is a very difficult job, being the center of a story that has almost no center, that veers all over the place, that often makes no sense. Still, it's worth a look just for the atmosphere, the scenery, and the one completely different stroke: instead of each episode ending with a cliffhanger, they all end in an off-beat place, sometimes one that doesn't even invite continued viewing, an odd touch that these shows never do,"
Top of the Lake,"Top of the Lake follows you around long after you've finished an episode (or the entire series, for that matter). It operates with a sophisticated sense of naturalism, which probably initially alienated many viewers begging to be bashed over the head with plot details. This is not simply a subtle noir, but a meditation on identity, which provides the necessary ammunition for some powerful performances from Elisabeth Moss, David Wenham, Peter Mullan and Holly Hunter, as well as others.This is an atmospheric detective story, not an action-packed whodunnit. You will find yourself both disgusted with and moved by humanity as the finale's credits roll."
Top of the Lake,"I was looking forward to seeing this and as I don't live in an English-speaking country, I came to it quite late. It didn't live up to my expectations and I think it fell short of what was trying to be achieved.(Spoilers coming!) I thought that the ending was somewhat predictable. The villain starts off being pleasant enough - well, compared to the other locals - he seems willing to listen to Robin etc and then starts to turn nasty such as when he humiliated the boy in the police station. ""Ah, it must be him as now we are being primed to turn against him!"" I thought.Once Al had taken Robin to the café and the camera lingered on the pictures on the wall of the young people who were or had worked there, ""Aha! A paedophile menu in plain sight."" The fact that he also conducted meetings there with groups of men who didn't really feature in the story was also a hint. The male journalist he met there kept looking at the young staff. Come on Robin, wake up!It was also obvious that Robin and Johnno were going to have the same father. I remember thinking, ""Why soooo many sex scenes?"" Of course, seeing them have sex multiple times would supposedly add to the shock/disgust that the viewer was supposed to feel on discovering that they were related.I wasn't quick enough to figure out that ""no one"" did this meant that Tui had been drugged and therefore really didn't know what had happened ,but, surely,the kids would have been in pain or bruised and would have discussed it amongst themselves. It's odd that they all happily went off in Al's car without thinking, ""H'mmm, why do I feel groggy and in pain after his day trips?"" I'm not saying they would come to the conclusion, but they'd think something was not right.To me, the sick mum and hippy ladies were quite superfluous elements to the story. Of course, losing her parent would make Robin off her game, or crack up and delay the ""revelation"" by an episode, however, I'm not sure what the women added to the story. It seemed like a missed opportunity. Interesting idea but not really developed enough.I found the Matt character annoying. Whipping himself by his mother's grave? He was scary but those scenes were just weird and not interesting or revelatory. So he has mummy issues? OK, then.The scenery was, however, stunning. Especially in the forest when Robin and Johnno were having sex (again!) - it looked like a wonderland. That is what I enjoyed the most.I can't imagine that season 2 is needed, especially if the action takes place elsewhere and the lake area doesn't feature. It would just be a formulaic police drama."
Top of the Lake,"S2 is a mess.Storyline is haphazard - you feel very little empathy for the supposed victim at the centre of the story and those around her. There's no suspense or any real cliffhangers Even Robin's story left me feeling meh by the end.Characters are very roughly and lazily drawn. Either crude stereotypical male chauvinistic numpties at the Police HQ; the wimpy new age man who's so afraid he doesn't react when a woman is physically assaulted or when his daughter hurls abuse in the form of some ridiculously written dialogue at everyone except her supposedly 'scary' bf - who's as scary as the skin on a rice pudding - but then, he is called 'Puss(y)' - he's not the brilliant and riveting Peter Mullan from S1, by any means. David Wenham's Al makes a return in this and he portrays more menace from a wheelchair than he ever does. Nicole Kidman's acting ability and star quality are totally wasted by making her into an embittered, crazy latent middle-aged lesbian, which feels absolutely forced and disingenuous towards the audience.If you want to see Elisabeth Moss on form go watch S1 of this or The Handmaid's Tale, this isn't her finest."
Top of the Lake,"Come for the chilling performance from Scottish actor Peter Mullan, who is scary as hell, but has some fascinating vulnerabilities. Overall, real nice pacing with this mini-series. It unravels at a pensive pace, with just enough realistic twists to keep it believable. All the action has a a slowed- down feel. Almost dream-like. This series is very much about empowering women, and how men are perverted animals, but sadly, you only need to read the news to see that claim isn't much of a stretch. Hollywood should take note of Mullan and not pass up the chance to cast this guy in another villain role. There's nothing more terrifying than a sociopath Scot who whips himself in penance for some deep Oedipal shame. Give this series a chance, but know that it's slow and methodical. It's an uncomfortable ride with evil."
Top of the Lake,"I got lost , the first few episodes I got the story about the girl Tuithen the detective chic loses her job becomes an alcoholic and a sex addict and ignores her mother and does not listen to her even on her death bedshe was to busy going for jogs or talking on the phone to show some love for her mothershes a bitch of a daughter I'm onlyon the 6th episode ill finish watching but its not making it enjoyable to watchps it does have the most beautiful landscape"
Top of the Lake,"I'm at episode 3 and felt compelled to find reviews on the internet about this show. At this point I have been through the full range of emotions that I see in all the reviews. I think I can explain..The only reason I watched this is because I liked the Piano and a friend of mine said it wasn't as bad as what 'In the cut' looked.. I knew going into this that Campion is an out-and-out feminist.To a Kiwi, the acting was awful. The accents were hard to listen to and detracted from the story at times. To a foreigner, these would seem like charming quirks.This movie is The Killing meets Twin Peaks while smoking on a Mad Men pipe. The story follows along the lines of Twin Peaks in that the young girl goes missing, and there is a lot of WWS (Weird For Weird's sake) going on. On the Killing, Mireille Enos plays a strong detective who herself had been abused just like the young girl she is searching for. Made Men was outright patriarchal and chauvinistic, which is what Campion mirrors in her male characters.I think Campion tried to do too much in this show. She copied 3 shows that appealed to her and hoped the uniqueness of the location would add something (which it obviously did for people outside of NZ). The passiveness of many of the characters was, I think, the element that lost you. Dave Wenham's character was so apathetic, it seemed everybody knew Bob's murderer was Matt, but nobody cared, not even the chief of police.It is hard to connect with the characters, particularly for males because the males were so extremely patriarchal. But there were so many metaphors for a female's perspective in a male-dominated world. Feminists would probably be the most gratified by this show.People who don't know Kiwis very well might love the oddities-GJ and other weird elements were intentionally weird and pointless. People who watched to get closure on a mystery will be disappointed. Most Kiwis hate it I think because it makes us look stupid, and seems far from Kiwi. But I think the show turned out how someone wanted it-Garth Davis maybe?The show certainly will have a cult following for those love the exotic. But for pure film lovers who appreciate realism and subtleties in character development need not look here. By the way did anyone get the irony of GJ's name? (GJ Gardner homes)-living in container homes..."
